CustomerID,Count,Gender,Age,Senior Citizen,Married,Dependents,Number of Dependents
3494,1,Female,28,Yes,Yes,No,0
3495,1,Male,22,No,Yes,Yes,4
3496,1,Female,72,No,No,No,3
3497,1,Male,26,No,No,No,3
3498,1,Female,25,No,Yes,Yes,4
3499,1,Female,23,Yes,Yes,Yes,2
3500,1,Female,31,No,No,No,1
3501,1,Female,18,Yes,Yes,No,3
3502,1,Female,75,No,Yes,Yes,4
3503,1,Male,64,No,Yes,Yes,3
3504,1,Male,58,Yes,Yes,Yes,0
3505,1,Female,67,No,Yes,Yes,0
3506,1,Male,30,Yes,Yes,No,0
3507,1,Female,66,Yes,Yes,No,1
3508,1,Female,61,No,No,No,2
3509,1,Male,21,No,No,No,1
3510,1,Male,60,No,No,No,1
3511,1,Female,67,Yes,Yes,Yes,4
3512,1,Female,77,No,No,No,3
3513,1,Male,47,No,Yes,No,1
3514,1,Male,75,Yes,No,Yes,1
3515,1,Female,72,Yes,Yes,Yes,3
3516,1,Female,63,No,No,No,2
3517,1,Male,67,No,Yes,Yes,1
3518,1,Female,34,No,No,No,4
3519,1,Male,34,No,No,No,3
3520,1,Female,47,No,Yes,Yes,3
3521,1,Male,41,No,No,No,3
3522,1,Female,32,No,Yes,Yes,1
3523,1,Female,76,No,No,Yes,3
3524,1,Male,44,No,Yes,No,0
3525,1,Female,20,No,No,No,3
3526,1,Female,19,No,Yes,No,4
3527,1,Male,30,No,No,No,2
3528,1,Female,67,No,No,Yes,3
3529,1,Female,73,No,Yes,Yes,0
3530,1,Male,35,Yes,No,No,3
3531,1,Female,65,No,Yes,Yes,3
3532,1,Female,50,No,Yes,No,2
3533,1,Female,36,No,Yes,No,4
3534,1,Male,42,No,Yes,No,3
3535,1,Female,74,No,No,No,1
3536,1,Male,76,No,Yes,Yes,0
3537,1,Female,34,No,No,Yes,0
3538,1,Female,46,No,Yes,No,3
3539,1,Female,35,No,No,No,2
3540,1,Male,49,No,Yes,No,3
3541,1,Female,33,No,Yes,Yes,4
3542,1,Male,54,No,No,Yes,3
3543,1,Male,34,Yes,Yes,No,2
3544,1,Female,42,Yes,No,No,0
3545,1,Female,78,Yes,Yes,No,0
3546,1,Male,58,No,Yes,Yes,1
3547,1,Female,63,No,No,Yes,0
3548,1,Female,36,No,No,No,3
3549,1,Male,64,No,Yes,No,2
3550,1,Male,54,No,Yes,No,0
3551,1,Female,52,No,Yes,Yes,3
3552,1,Male,60,No,No,No,2
3553,1,Male,67,No,Yes,Yes,1
3554,1,Male,38,No,No,Yes,1
3555,1,Female,21,No,No,Yes,3
3556,1,Female,57,No,No,Yes,2
3557,1,Male,50,No,Yes,No,0
3558,1,Female,32,No,Yes,No,4
3559,1,Male,31,No,No,Yes,4
3560,1,Male,20,No,Yes,Yes,3
3561,1,Male,22,No,No,Yes,4
3562,1,Female,39,No,No,Yes,2
3563,1,Male,19,No,Yes,Yes,0
3564,1,Male,67,No,Yes,No,2
3565,1,Female,54,No,Yes,No,0
3566,1,Female,38,Yes,No,Yes,4
3567,1,Male,21,No,Yes,Yes,2
3568,1,Male,22,Yes,Yes,No,3
3569,1,Female,66,No,No,No,2
3570,1,Male,64,No,No,Yes,3
3571,1,Male,68,Yes,No,No,0
3572,1,Male,69,No,No,Yes,4
3573,1,Male,48,Yes,Yes,No,1
3574,1,Male,76,Yes,No,No,2
3575,1,Male,60,No,Yes,Yes,0
3576,1,Male,78,No,Yes,Yes,3
3577,1,Male,31,No,Yes,No,2
3578,1,Female,29,Yes,Yes,No,1
3579,1,Female,68,No,No,No,4
3580,1,Female,61,No,No,Yes,3
3581,1,Male,36,No,Yes,No,2
3582,1,Male,51,No,No,No,1
3583,1,Male,71,No,No,Yes,0
3584,1,Female,39,No,Yes,Yes,4
3585,1,Male,43,No,No,No,1
3586,1,Male,67,No,No,Yes,3
3587,1,Male,52,No,No,Yes,2
3588,1,Male,52,No,Yes,No,3
3589,1,Male,22,No,No,Yes,4
3590,1,Male,20,No,Yes,Yes,1
3591,1,Female,69,No,No,No,3
3592,1,Male,64,No,No,No,2
3593,1,Male,61,No,No,No,1
3594,1,Female,59,No,No,Yes,3
3595,1,Female,33,Yes,Yes,No,1
3596,1,Female,50,No,No,No,1
3597,1,Female,40,Yes,No,Yes,0
3598,1,Male,79,No,Yes,No,3
3599,1,Female,48,No,No,No,1
3600,1,Female,49,No,No,Yes,2
3601,1,Female,78,No,Yes,Yes,3
3602,1,Male,72,No,No,Yes,1
3603,1,Male,41,No,Yes,No,1
3604,1,Male,63,No,Yes,Yes,3
3605,1,Male,28,No,Yes,Yes,1
3606,1,Female,78,Yes,No,Yes,2
3607,1,Male,71,No,No,Yes,1
3608,1,Female,48,No,No,Yes,0
3609,1,Male,22,No,No,Yes,2
3610,1,Male,70,No,No,Yes,3
3611,1,Female,41,No,Yes,Yes,1
3612,1,Female,30,No,Yes,No,2
3613,1,Male,40,No,Yes,Yes,0
3614,1,Male,61,No,No,Yes,1
3615,1,Female,29,No,Yes,No,3
3616,1,Female,49,No,Yes,Yes,0
3617,1,Male,27,No,No,Yes,0
3618,1,Female,50,No,No,No,0
3619,1,Female,25,No,Yes,Yes,1
3620,1,Male,35,No,Yes,No,4
3621,1,Female,19,Yes,Yes,Yes,3
3622,1,Male,63,Yes,No,Yes,4
3623,1,Female,61,No,Yes,Yes,4
3624,1,Male,35,Yes,Yes,No,0
3625,1,Female,30,No,Yes,No,4
3626,1,Female,63,Yes,Yes,No,4
3627,1,Female,27,No,Yes,Yes,4
3628,1,Male,25,No,No,Yes,1
3629,1,Male,32,No,No,Yes,0
3630,1,Male,47,No,No,Yes,0
3631,1,Male,78,No,No,No,0
3632,1,Female,26,No,Yes,Yes,2
3633,1,Female,79,Yes,Yes,Yes,3
3634,1,Female,74,No,Yes,Yes,2
3635,1,Female,37,No,No,No,3
3636,1,Male,71,No,No,Yes,4
3637,1,Male,19,Yes,Yes,No,1
3638,1,Female,38,No,Yes,No,0
3639,1,Female,25,No,Yes,Yes,2
3640,1,Male,20,No,Yes,Yes,2
3641,1,Male,59,Yes,No,Yes,1
3642,1,Female,22,No,No,Yes,4
3643,1,Male,55,No,Yes,Yes,2
3644,1,Male,28,No,Yes,No,2
3645,1,Male,31,No,No,No,2
3646,1,Female,54,No,No,Yes,3
3647,1,Male,42,No,No,Yes,2
3648,1,Female,24,No,No,No,2
3649,1,Male,66,No,Yes,Yes,4
3650,1,Male,67,No,Yes,No,4
3651,1,Male,40,No,Yes,Yes,4
3652,1,Male,38,No,Yes,No,0
3653,1,Male,75,No,No,Yes,4
3654,1,Female,55,No,Yes,No,2
3655,1,Male,29,Yes,No,No,1
3656,1,Male,47,Yes,No,Yes,2
3657,1,Female,44,No,No,Yes,3
3658,1,Female,53,Yes,No,No,3
3659,1,Female,44,No,No,Yes,4
3660,1,Female,44,Yes,Yes,No,0
3661,1,Male,24,No,Yes,Yes,2
3662,1,Male,23,No,Yes,No,4
3663,1,Female,20,No,Yes,No,4
3664,1,Male,60,No,No,No,3
3665,1,Male,58,No,Yes,Yes,3
3666,1,Female,28,No,No,No,4
3667,1,Male,45,No,No,Yes,2
3668,1,Male,74,No,Yes,No,3
3669,1,Female,66,No,Yes,Yes,4
3670,1,Female,65,No,No,No,2
3671,1,Male,21,No,Yes,No,0
3672,1,Male,29,Yes,Yes,No,3
3673,1,Male,23,No,No,No,3
3674,1,Male,76,Yes,No,Yes,1
3675,1,Male,53,No,Yes,Yes,1
3676,1,Female,43,No,Yes,No,1
3677,1,Female,62,No,No,No,4
3678,1,Male,45,No,Yes,No,2
3679,1,Female,19,No,No,No,3
3680,1,Female,21,Yes,No,No,0
3681,1,Male,50,No,Yes,No,1
3682,1,Female,18,No,Yes,Yes,1
3683,1,Female,28,No,No,No,0
3684,1,Male,76,No,Yes,No,0
3685,1,Male,70,No,Yes,Yes,0
3686,1,Female,75,No,Yes,No,0
3687,1,Male,47,No,No,Yes,0
3688,1,Female,29,Yes,No,Yes,1
3689,1,Male,49,No,Yes,Yes,3
3690,1,Male,47,Yes,Yes,No,4
3691,1,Male,37,No,Yes,No,1
3692,1,Female,67,No,Yes,Yes,0
3693,1,Male,29,Yes,Yes,Yes,1
3694,1,Female,71,No,No,Yes,0
3695,1,Female,53,No,No,No,1
3696,1,Female,74,No,Yes,Yes,4
3697,1,Female,46,No,No,No,0
3698,1,Female,49,No,Yes,Yes,4
3699,1,Male,27,No,Yes,Yes,4
3700,1,Male,45,No,No,No,3
3701,1,Male,23,No,Yes,No,3
3702,1,Male,21,Yes,No,No,3
3703,1,Male,36,No,No,No,0
3704,1,Male,74,No,No,Yes,2
3705,1,Male,25,No,No,Yes,4
3706,1,Male,30,Yes,Yes,Yes,4
3707,1,Female,34,No,No,No,3
3708,1,Male,50,Yes,Yes,No,3
3709,1,Male,23,No,Yes,No,1
3710,1,Female,75,Yes,Yes,Yes,1
3711,1,Female,53,Yes,Yes,No,0
3712,1,Female,44,No,Yes,No,4
3713,1,Female,69,No,No,No,3
3714,1,Female,19,No,Yes,Yes,1
3715,1,Male,28,No,Yes,Yes,4
3716,1,Female,76,No,No,No,1
3717,1,Male,20,No,Yes,No,3
3718,1,Female,41,Yes,Yes,Yes,4
3719,1,Female,20,Yes,No,No,3
3720,1,Male,75,Yes,No,No,4
3721,1,Male,27,No,Yes,Yes,1
3722,1,Female,24,No,Yes,Yes,3
3723,1,Male,69,No,No,No,2
3724,1,Male,60,No,No,No,2
3725,1,Male,54,No,No,Yes,3
3726,1,Female,72,Yes,Yes,Yes,4
3727,1,Male,34,No,No,Yes,2
3728,1,Male,60,No,Yes,No,2
3729,1,Male,39,No,Yes,Yes,2
3730,1,Female,28,No,No,Yes,4
3731,1,Male,18,No,No,No,1
3732,1,Female,32,Yes,No,No,3
3733,1,Female,61,Yes,No,No,2
3734,1,Female,62,Yes,Yes,No,2
3735,1,Female,50,No,Yes,No,3
3736,1,Male,65,No,Yes,No,2
3737,1,Male,59,Yes,No,Yes,1
3738,1,Female,66,No,Yes,No,2
3739,1,Male,23,No,No,No,4
3740,1,Female,33,No,No,No,0
3741,1,Female,39,No,Yes,Yes,4
3742,1,Female,22,No,Yes,Yes,0
3743,1,Male,46,No,No,No,4
3744,1,Male,66,No,Yes,Yes,4
3745,1,Female,61,No,Yes,No,4
3746,1,Male,18,No,No,No,1
3747,1,Female,52,No,No,No,1
3748,1,Male,53,No,No,Yes,0
3749,1,Male,58,No,No,Yes,0
3750,1,Male,37,No,No,No,2
3751,1,Male,79,Yes,No,No,2
3752,1,Male,61,No,No,Yes,2
3753,1,Female,38,No,No,Yes,2
3754,1,Male,65,No,No,No,0
3755,1,Male,21,No,No,No,1
3756,1,Female,54,No,Yes,No,3
3757,1,Female,41,No,No,Yes,4
3758,1,Female,69,No,No,Yes,4
3759,1,Female,39,Yes,No,No,1
3760,1,Female,57,No,Yes,No,4
3761,1,Male,19,Yes,Yes,No,0
3762,1,Male,36,No,Yes,No,4
3763,1,Male,51,No,Yes,No,1
3764,1,Female,18,No,No,No,4
3765,1,Female,40,No,Yes,Yes,3
3766,1,Male,68,No,Yes,Yes,2
3767,1,Female,27,No,No,Yes,0
3768,1,Male,54,No,No,Yes,4
3769,1,Female,27,No,Yes,Yes,0
3770,1,Female,49,No,No,No,1
3771,1,Male,75,No,No,Yes,3
3772,1,Male,23,No,No,No,0
3773,1,Male,23,No,No,Yes,1
3774,1,Male,71,No,No,No,4
3775,1,Male,58,Yes,Yes,No,2
3776,1,Female,21,Yes,Yes,Yes,3
3777,1,Male,76,No,No,No,4
3778,1,Female,21,No,Yes,No,0
3779,1,Male,25,Yes,No,Yes,3
3780,1,Male,29,No,No,No,4
3781,1,Male,52,No,No,Yes,3
3782,1,Female,63,No,No,No,3
3783,1,Male,21,No,No,No,1
3784,1,Female,78,No,No,Yes,2
3785,1,Male,48,No,Yes,No,1
3786,1,Male,28,No,No,Yes,3
3787,1,Female,34,No,Yes,No,1
3788,1,Female,64,No,Yes,No,0
3789,1,Female,69,No,No,No,1
3790,1,Female,71,Yes,Yes,No,0
3791,1,Female,30,No,No,Yes,2
3792,1,Male,48,No,Yes,No,2
3793,1,Female,69,No,Yes,Yes,2
3794,1,Male,75,No,No,No,3
3795,1,Male,69,No,No,No,0
3796,1,Female,46,No,Yes,Yes,2
3797,1,Male,25,No,No,Yes,4
3798,1,Male,79,No,Yes,No,1
3799,1,Male,41,No,No,No,2
3800,1,Male,26,No,No,Yes,3
3801,1,Female,74,Yes,Yes,No,4
3802,1,Female,51,No,No,No,0
3803,1,Female,47,No,No,Yes,2
3804,1,Male,75,Yes,Yes,No,1
3805,1,Male,61,Yes,Yes,Yes,2
3806,1,Female,28,No,Yes,Yes,1
3807,1,Male,36,Yes,Yes,Yes,1
3808,1,Female,60,No,Yes,Yes,4
3809,1,Male,70,No,No,No,0
3810,1,Male,28,No,Yes,No,3
3811,1,Female,76,Yes,No,Yes,1
3812,1,Male,50,No,No,Yes,1
3813,1,Female,57,Yes,No,No,1
3814,1,Female,73,No,Yes,No,3
3815,1,Male,54,No,No,Yes,1
3816,1,Male,30,No,Yes,Yes,0
3817,1,Female,35,Yes,No,Yes,1
3818,1,Male,45,No,No,No,1
3819,1,Male,55,No,No,No,3
3820,1,Female,58,No,No,No,1
3821,1,Female,72,No,No,No,1
3822,1,Female,20,No,Yes,Yes,3
3823,1,Female,74,No,Yes,No,2
3824,1,Male,73,Yes,Yes,Yes,2
3825,1,Female,25,No,No,Yes,3
3826,1,Female,40,No,No,No,0
3827,1,Female,29,No,Yes,Yes,3
3828,1,Female,60,No,No,No,2
3829,1,Male,30,No,No,No,3
3830,1,Female,75,No,Yes,Yes,4
3831,1,Male,18,No,No,No,2
3832,1,Female,31,No,Yes,No,2
3833,1,Male,50,No,No,No,1
3834,1,Female,52,No,Yes,No,4
3835,1,Male,47,Yes,No,Yes,1
3836,1,Female,38,No,Yes,Yes,4
3837,1,Female,24,No,Yes,Yes,2
3838,1,Female,48,No,No,No,1
3839,1,Female,40,No,Yes,No,2
3840,1,Male,44,No,Yes,Yes,2
3841,1,Male,45,Yes,No,Yes,3
3842,1,Female,49,No,Yes,Yes,3
3843,1,Male,74,No,No,No,4
3844,1,Male,30,No,No,Yes,4
3845,1,Male,69,No,Yes,Yes,2
3846,1,Female,32,No,Yes,No,0
3847,1,Male,57,No,Yes,Yes,2
3848,1,Male,62,Yes,No,Yes,0
3849,1,Male,24,No,Yes,Yes,3
3850,1,Male,69,Yes,No,Yes,2
3851,1,Female,33,No,No,No,1
3852,1,Male,73,No,Yes,Yes,4
3853,1,Male,65,No,Yes,Yes,4
3854,1,Female,76,No,Yes,Yes,3
3855,1,Male,42,No,Yes,Yes,1
3856,1,Female,37,Yes,Yes,No,3
3857,1,Female,66,No,Yes,No,4
3858,1,Male,27,No,Yes,No,0
3859,1,Female,37,No,No,No,3
3860,1,Male,74,No,Yes,No,4
3861,1,Male,45,No,Yes,No,4
3862,1,Female,52,No,Yes,Yes,0
3863,1,Female,34,No,Yes,No,1
3864,1,Female,33,Yes,No,Yes,2
3865,1,Male,33,Yes,Yes,No,0
3866,1,Male,66,No,Yes,No,2
3867,1,Female,71,No,No,Yes,3
3868,1,Female,53,No,No,No,4
3869,1,Male,79,No,No,Yes,3
3870,1,Female,45,No,Yes,Yes,2
3871,1,Male,69,No,No,No,3
3872,1,Female,60,Yes,No,Yes,2
3873,1,Male,67,Yes,No,No,3
3874,1,Female,25,Yes,No,No,4
3875,1,Female,68,No,Yes,Yes,4
3876,1,Female,65,No,Yes,Yes,2
3877,1,Male,47,No,Yes,No,3
3878,1,Male,69,No,Yes,No,3
3879,1,Female,27,No,Yes,Yes,2
3880,1,Female,51,Yes,No,No,2
3881,1,Male,46,No,Yes,Yes,2
3882,1,Female,38,No,Yes,Yes,1
3883,1,Male,70,No,No,No,1
3884,1,Female,71,No,Yes,Yes,4
3885,1,Male,57,Yes,No,No,4
3886,1,Male,32,No,No,Yes,0
3887,1,Female,56,No,No,No,1
3888,1,Female,77,Yes,No,No,0
3889,1,Female,55,No,No,Yes,1
3890,1,Male,22,No,No,Yes,1
3891,1,Female,44,Yes,No,Yes,3
3892,1,Female,52,No,Yes,Yes,1
3893,1,Male,27,No,No,No,0
3894,1,Male,20,No,Yes,No,0
3895,1,Female,41,No,Yes,No,2
3896,1,Female,62,No,Yes,Yes,2
3897,1,Male,32,Yes,No,No,3
3898,1,Female,62,No,No,Yes,2
3899,1,Female,67,No,Yes,No,1
3900,1,Male,42,No,Yes,No,3
3901,1,Male,23,No,Yes,No,1
3902,1,Male,62,No,Yes,Yes,3
3903,1,Male,43,No,No,Yes,4
3904,1,Female,46,No,Yes,Yes,3
3905,1,Female,49,No,No,Yes,3
3906,1,Male,62,No,No,Yes,2
3907,1,Female,29,No,Yes,No,2
3908,1,Male,46,No,Yes,Yes,2
3909,1,Female,25,No,No,No,1
3910,1,Male,44,No,Yes,Yes,4
3911,1,Male,49,No,No,Yes,4
3912,1,Male,61,No,Yes,No,2
3913,1,Male,52,No,No,No,2
3914,1,Male,38,No,Yes,Yes,1
3915,1,Female,77,No,No,No,1
3916,1,Female,62,No,Yes,No,2
3917,1,Female,22,No,No,No,3
3918,1,Male,42,No,No,No,4
3919,1,Female,34,No,Yes,Yes,0
3920,1,Female,47,No,Yes,No,2
3921,1,Female,44,Yes,Yes,Yes,1
3922,1,Male,36,No,No,Yes,3
3923,1,Female,29,Yes,Yes,No,3
3924,1,Male,27,No,No,Yes,2
3925,1,Male,73,No,Yes,No,0
3926,1,Female,46,No,Yes,Yes,2
3927,1,Female,60,Yes,No,Yes,0
3928,1,Female,21,No,No,Yes,0
3929,1,Female,38,No,Yes,No,1
3930,1,Male,67,Yes,No,No,2
3931,1,Male,41,No,Yes,No,0
3932,1,Female,37,Yes,Yes,Yes,1
3933,1,Female,59,No,No,Yes,4
3934,1,Male,21,No,No,No,2
3935,1,Female,53,No,Yes,Yes,3
3936,1,Female,47,No,Yes,No,1
3937,1,Male,67,No,Yes,No,1
3938,1,Male,26,Yes,Yes,No,3
3939,1,Male,24,No,No,Yes,0
3940,1,Female,36,No,Yes,Yes,0
3941,1,Male,55,No,No,Yes,4
3942,1,Female,46,No,Yes,Yes,3
3943,1,Female,48,No,Yes,Yes,1
3944,1,Male,46,Yes,No,Yes,2
3945,1,Female,45,No,No,Yes,2
3946,1,Male,73,No,Yes,Yes,2
3947,1,Male,35,Yes,Yes,No,0
3948,1,Female,79,No,No,Yes,1
3949,1,Male,18,No,No,Yes,0
3950,1,Female,74,No,No,Yes,2
3951,1,Female,28,Yes,No,Yes,0
3952,1,Female,31,No,Yes,No,4
3953,1,Female,30,No,No,Yes,0
3954,1,Male,46,No,No,No,1
3955,1,Female,30,Yes,Yes,Yes,3
3956,1,Male,46,No,No,No,3
3957,1,Female,66,No,Yes,Yes,4
3958,1,Female,77,No,Yes,No,4
3959,1,Male,53,No,No,No,3
3960,1,Female,25,No,No,Yes,2
3961,1,Female,40,No,No,No,1
3962,1,Male,33,No,Yes,No,0
3963,1,Female,21,No,Yes,No,1
3964,1,Male,27,No,No,No,1
3965,1,Female,56,No,Yes,Yes,3
3966,1,Female,71,No,No,Yes,3
3967,1,Female,53,Yes,Yes,No,2
3968,1,Male,25,No,No,No,1
3969,1,Male,55,No,No,Yes,0
3970,1,Male,71,No,Yes,Yes,2
3971,1,Male,38,No,No,Yes,4
3972,1,Male,77,Yes,Yes,Yes,0
3973,1,Female,21,No,Yes,No,0
3974,1,Male,37,No,No,No,1
3975,1,Male,54,No,No,No,1
3976,1,Male,51,No,No,Yes,1
3977,1,Female,43,No,No,Yes,1
3978,1,Male,39,No,Yes,Yes,0
3979,1,Female,23,No,No,No,2
3980,1,Female,44,Yes,No,Yes,2
3981,1,Female,76,No,Yes,No,0
3982,1,Male,74,Yes,No,Yes,4
3983,1,Female,28,No,Yes,No,0
3984,1,Female,26,No,Yes,No,2
3985,1,Female,29,No,Yes,Yes,2
3986,1,Male,66,Yes,No,Yes,2
3987,1,Female,19,No,Yes,No,0
3988,1,Male,31,No,No,No,0
3989,1,Female,58,No,Yes,No,1
3990,1,Male,73,No,No,Yes,4
3991,1,Male,27,No,Yes,No,4
3992,1,Male,60,No,Yes,No,3
3993,1,Female,57,No,No,Yes,3
3994,1,Male,43,No,No,No,3
3995,1,Male,27,No,No,No,4
3996,1,Male,78,No,No,Yes,3
3997,1,Male,35,No,Yes,No,4
3998,1,Female,67,No,No,Yes,1
3999,1,Male,35,No,Yes,Yes,0
4000,1,Female,51,Yes,No,No,0
4001,1,Male,40,No,No,No,1
4002,1,Male,63,No,No,No,4
4003,1,Female,45,No,Yes,No,2
4004,1,Female,61,Yes,No,No,0
4005,1,Male,53,No,Yes,Yes,1
4006,1,Female,38,No,No,Yes,1
4007,1,Female,33,Yes,No,No,2
4008,1,Male,20,No,No,Yes,0
4009,1,Male,55,No,No,No,3
4010,1,Female,29,No,Yes,No,4
4011,1,Female,68,No,Yes,No,2
4012,1,Female,31,No,Yes,No,2
4013,1,Male,75,No,No,Yes,0
4014,1,Male,65,No,Yes,Yes,0
4015,1,Female,74,No,No,No,2
4016,1,Male,19,No,No,Yes,2
4017,1,Female,26,Yes,Yes,No,4
4018,1,Male,33,Yes,No,No,3
4019,1,Female,35,No,No,Yes,3
4020,1,Male,18,Yes,Yes,Yes,0
4021,1,Male,62,No,Yes,Yes,0
4022,1,Male,76,Yes,No,No,4
4023,1,Male,78,No,No,No,3
4024,1,Female,47,Yes,Yes,Yes,4
4025,1,Female,31,No,Yes,Yes,1
4026,1,Male,58,No,Yes,Yes,3
4027,1,Male,19,Yes,Yes,No,3
4028,1,Male,23,No,No,No,4
4029,1,Male,71,No,Yes,Yes,0
4030,1,Female,46,No,Yes,Yes,4
4031,1,Male,59,No,Yes,Yes,0
4032,1,Male,66,No,No,No,0
4033,1,Male,32,No,No,Yes,0
4034,1,Male,58,No,No,Yes,2
4035,1,Female,34,No,Yes,No,0
4036,1,Female,19,No,No,No,1
4037,1,Male,74,No,No,No,2
4038,1,Female,19,No,No,Yes,0
4039,1,Male,59,No,Yes,No,3
4040,1,Male,33,No,Yes,No,4
4041,1,Male,70,No,No,Yes,0
4042,1,Female,34,No,Yes,Yes,4
4043,1,Female,34,No,No,No,3
4044,1,Female,63,No,Yes,No,4
4045,1,Male,31,Yes,Yes,No,2
4046,1,Female,54,No,Yes,Yes,0
4047,1,Female,56,No,Yes,No,0
4048,1,Male,42,Yes,Yes,Yes,0
4049,1,Female,60,No,Yes,No,2
4050,1,Female,75,Yes,Yes,No,3
4051,1,Male,32,No,No,No,2
4052,1,Female,23,No,No,Yes,0
4053,1,Male,31,No,No,Yes,1
4054,1,Female,55,Yes,Yes,Yes,1
4055,1,Male,35,No,Yes,Yes,3
4056,1,Female,46,Yes,No,No,3
4057,1,Female,47,No,Yes,No,1
4058,1,Male,78,No,Yes,No,2
4059,1,Female,74,No,Yes,No,2
4060,1,Female,18,Yes,No,No,1
4061,1,Female,72,No,No,No,4
4062,1,Female,29,No,No,Yes,0
4063,1,Male,69,Yes,Yes,Yes,2
4064,1,Male,73,No,No,No,2
4065,1,Female,24,No,No,No,2
4066,1,Male,44,No,Yes,Yes,4
4067,1,Female,28,Yes,Yes,Yes,0
4068,1,Female,79,No,Yes,No,2
4069,1,Male,65,No,No,Yes,1
4070,1,Female,36,No,No,No,0
4071,1,Female,40,No,No,No,4
4072,1,Male,45,No,Yes,No,4
4073,1,Female,33,No,No,No,2
4074,1,Female,24,No,Yes,No,3
4075,1,Male,78,No,No,No,1
4076,1,Female,35,No,Yes,Yes,0
4077,1,Female,50,No,No,Yes,0
4078,1,Male,52,No,No,No,3
4079,1,Female,52,Yes,No,Yes,0
4080,1,Male,44,No,Yes,No,3
4081,1,Female,59,Yes,Yes,Yes,2
4082,1,Male,64,No,Yes,No,0
4083,1,Male,59,No,No,Yes,2
4084,1,Female,38,No,Yes,No,3
4085,1,Male,42,No,No,No,1
4086,1,Male,22,No,Yes,Yes,4
4087,1,Male,32,No,No,No,3
4088,1,Male,36,Yes,No,Yes,3
4089,1,Male,48,No,Yes,Yes,2
4090,1,Female,66,No,No,No,0
4091,1,Female,24,No,Yes,No,4
4092,1,Male,49,No,No,No,2
4093,1,Male,21,No,No,No,0
4094,1,Female,68,Yes,Yes,No,4
4095,1,Female,36,No,Yes,No,2
4096,1,Male,70,No,Yes,No,0
4097,1,Female,49,No,Yes,Yes,0
4098,1,Female,65,No,No,Yes,4
4099,1,Female,63,No,Yes,Yes,3
4100,1,Male,43,No,No,Yes,4
4101,1,Female,59,Yes,Yes,No,0
4102,1,Female,32,No,Yes,Yes,3
4103,1,Female,32,Yes,Yes,No,0
4104,1,Female,52,No,No,Yes,3
4105,1,Male,69,Yes,No,No,4
4106,1,Female,18,No,Yes,No,3
4107,1,Male,53,No,Yes,No,1
4108,1,Male,47,No,Yes,Yes,1
4109,1,Female,66,No,Yes,Yes,3
4110,1,Female,24,No,Yes,Yes,2
4111,1,Female,71,Yes,Yes,Yes,4
4112,1,Male,75,No,No,Yes,0
4113,1,Female,60,No,Yes,No,2
4114,1,Female,76,No,Yes,No,4
4115,1,Female,56,Yes,No,No,2
4116,1,Male,62,Yes,Yes,Yes,4
4117,1,Male,27,No,Yes,Yes,3
4118,1,Male,44,No,Yes,Yes,2
4119,1,Female,66,No,No,No,1
4120,1,Female,57,No,Yes,No,4
4121,1,Female,34,No,No,Yes,4
4122,1,Female,73,No,Yes,No,1
4123,1,Female,50,Yes,No,No,2
4124,1,Male,33,No,Yes,Yes,4
4125,1,Female,77,No,No,Yes,1
4126,1,Female,60,No,Yes,No,4
4127,1,Female,46,Yes,Yes,No,4
4128,1,Female,25,No,No,Yes,2
4129,1,Female,34,No,Yes,Yes,3
4130,1,Female,43,No,No,Yes,2
4131,1,Female,24,No,No,No,3
4132,1,Female,46,No,Yes,Yes,2
4133,1,Female,75,Yes,No,No,1
4134,1,Female,53,No,Yes,No,0
4135,1,Male,79,No,No,No,1
4136,1,Male,53,No,No,No,0
4137,1,Female,24,Yes,Yes,No,2
4138,1,Male,33,No,No,Yes,0
4139,1,Male,55,Yes,Yes,No,3
4140,1,Male,29,No,No,Yes,1
4141,1,Female,46,No,No,Yes,1
4142,1,Female,54,No,No,Yes,4
4143,1,Male,39,No,Yes,No,4
4144,1,Female,61,No,Yes,Yes,4
4145,1,Male,59,No,Yes,Yes,2
4146,1,Male,43,No,Yes,No,1
4147,1,Female,34,No,Yes,No,1
4148,1,Female,42,No,No,No,0
4149,1,Male,48,No,No,No,4
4150,1,Male,42,No,Yes,Yes,2
4151,1,Female,25,No,Yes,Yes,3
4152,1,Male,57,No,Yes,Yes,0
4153,1,Male,68,No,Yes,No,0
4154,1,Male,37,No,No,No,3
4155,1,Male,55,No,Yes,No,2
4156,1,Female,71,No,No,No,3
4157,1,Male,36,No,No,Yes,2
4158,1,Female,40,Yes,Yes,No,3
4159,1,Male,73,Yes,Yes,Yes,4
4160,1,Male,56,No,No,Yes,0
4161,1,Male,33,No,No,No,3
4162,1,Male,41,Yes,Yes,Yes,0
4163,1,Male,52,No,Yes,Yes,3
4164,1,Female,29,No,No,No,4
4165,1,Female,52,No,Yes,Yes,4
4166,1,Female,27,No,Yes,No,3
4167,1,Male,74,No,No,Yes,1
4168,1,Male,68,No,No,Yes,4
4169,1,Female,39,No,Yes,No,3
4170,1,Female,52,Yes,Yes,No,3
4171,1,Female,65,No,No,Yes,4
4172,1,Female,59,No,Yes,No,3
4173,1,Female,59,No,No,No,2
4174,1,Male,35,No,Yes,Yes,0
4175,1,Female,34,No,Yes,No,3
4176,1,Female,48,No,Yes,No,3
4177,1,Female,70,Yes,No,No,4
