CustomerID,Count,Quarter,Satisfaction Score,Satisfaction Score Label,Customer Status,Churn Label,Churn Value,Churn Score,Churn Score Category,CLTV,CLTV Category,Churn Category,Churn Reason
3549,1,Q3,2,Unsatisfied,Churned,Yes,1,67,81-90,5808,6000-6500,Other,Competitor offered higher download speeds
3550,1,Q3,3,Neutral,Churned,No,1,59,91-100,3597,6500-7000,Competitor,Attitude of support person
3551,1,Q3,1,Neutral,Churned,No,0,7,1-10,4876,2000-2500,Competitor,Don't know
3552,1,Q3,3,Neutral,Stayed,Yes,1,78,11-20,2018,2500-3000,Attitude,Product dissatisfaction
3553,1,Q3,3,Unsatisfied,Churned,No,1,82,21-30,3193,3000-3500,Dissatisfaction,Product dissatisfaction
3554,1,Q3,2,Very Unsatisfied,Stayed,No,1,43,31-40,3077,3500-4000,Dissatisfaction,Price too high
3555,1,Q3,1,Satisfied,Joined,Yes,1,81,41-50,3154,4000-4500,Other,Competitor had better devices
3556,1,Q3,1,Very Satisfied,Churned,No,0,14,51-60,2905,4500-5000,Attitude,Competitor offered higher download speeds
3557,1,Q3,1,Satisfied,Joined,No,0,69,61-70,6112,5000-5500,Other,Competitor had better devices
3558,1,Q3,5,Satisfied,Stayed,No,1,37,71-80,4593,5500-6000,Dissatisfaction,Service dissatisfaction
3559,1,Q3,2,Very Satisfied,Stayed,No,0,34,81-90,3876,6000-6500,Competitor,Attitude of support person
3560,1,Q3,2,Unsatisfied,Churned,No,1,34,91-100,4535,6500-7000,Competitor,Attitude of support person
3561,1,Q3,3,Very Satisfied,Churned,Yes,0,88,1-10,5220,2000-2500,Attitude,Service dissatisfaction
3562,1,Q3,2,Neutral,Joined,No,1,28,11-20,5909,2500-3000,Attitude,Competitor had better devices
3563,1,Q3,1,Neutral,Churned,Yes,0,59,21-30,3486,3000-3500,Dissatisfaction,Competitor made better offer
3564,1,Q3,2,Neutral,Churned,No,1,71,31-40,5894,3500-4000,Other,Price too high
3565,1,Q3,1,Unsatisfied,Churned,Yes,1,35,41-50,3616,4000-4500,Competitor,Competitor had better devices
3566,1,Q3,3,Neutral,Stayed,Yes,0,24,51-60,2708,4500-5000,Attitude,Price too high
3567,1,Q3,4,Very Unsatisfied,Churned,No,0,52,61-70,5492,5000-5500,Other,Price too high
3568,1,Q3,1,Neutral,Churned,No,1,66,71-80,5401,5500-6000,Dissatisfaction,Competitor offered higher download speeds
3569,1,Q3,1,Very Unsatisfied,Churned,Yes,1,74,81-90,4253,6000-6500,Competitor,Product dissatisfaction
3570,1,Q3,1,Very Unsatisfied,Stayed,No,0,80,91-100,2378,6500-7000,Attitude,Competitor offered higher download speeds
3571,1,Q3,1,Very Satisfied,Churned,No,0,38,1-10,4437,2000-2500,Attitude,Product dissatisfaction
3572,1,Q3,4,Very Satisfied,Stayed,Yes,0,90,11-20,5856,2500-3000,Other,Competitor offered higher download speeds
3573,1,Q3,4,Satisfied,Stayed,Yes,1,82,21-30,6948,3000-3500,Price,Price too high
3574,1,Q3,4,Unsatisfied,Churned,No,0,58,31-40,5328,3500-4000,Competitor,Competitor offered higher download speeds
3575,1,Q3,5,Neutral,Stayed,No,0,54,41-50,5465,4000-4500,Competitor,Competitor offered higher download speeds
3576,1,Q3,3,Very Satisfied,Stayed,No,1,98,51-60,6024,4500-5000,Attitude,Competitor offered higher download speeds
3577,1,Q3,1,Very Satisfied,Joined,No,0,25,61-70,2184,5000-5500,Price,Moved
3578,1,Q3,2,Very Satisfied,Churned,Yes,1,95,71-80,3169,5500-6000,Dissatisfaction,Service dissatisfaction
3579,1,Q3,4,Neutral,Stayed,No,1,71,81-90,6500,6000-6500,Attitude,Price too high
3580,1,Q3,1,Neutral,Stayed,Yes,0,72,91-100,2750,6500-7000,Competitor,Competitor had better devices
3581,1,Q3,5,Satisfied,Stayed,Yes,1,26,1-10,4837,2000-2500,Other,Moved
3582,1,Q3,5,Unsatisfied,Churned,No,0,48,11-20,3979,2500-3000,Competitor,Price too high
3583,1,Q3,2,Unsatisfied,Churned,Yes,0,29,21-30,5939,3000-3500,Price,Price too high
3584,1,Q3,5,Satisfied,Joined,No,0,80,31-40,4909,3500-4000,Attitude,Service dissatisfaction
3585,1,Q3,4,Unsatisfied,Stayed,Yes,1,21,41-50,5729,4000-4500,Attitude,Competitor had better devices
3586,1,Q3,1,Satisfied,Joined,No,1,49,51-60,2226,4500-5000,Dissatisfaction,Service dissatisfaction
3587,1,Q3,3,Very Unsatisfied,Joined,No,1,21,61-70,4508,5000-5500,Price,Don't know
3588,1,Q3,1,Neutral,Joined,Yes,1,89,71-80,2595,5500-6000,Attitude,Moved
3589,1,Q3,1,Neutral,Joined,No,0,8,81-90,6831,6000-6500,Price,Moved
3590,1,Q3,3,Very Satisfied,Churned,No,1,6,91-100,6021,6500-7000,Attitude,Product dissatisfaction
3591,1,Q3,3,Very Satisfied,Stayed,No,1,52,1-10,4327,2000-2500,Attitude,Price too high
3592,1,Q3,2,Unsatisfied,Joined,Yes,1,69,11-20,4479,2500-3000,Competitor,Moved
3593,1,Q3,4,Satisfied,Joined,No,0,74,21-30,4041,3000-3500,Other,Service dissatisfaction
3594,1,Q3,4,Satisfied,Stayed,Yes,1,44,31-40,3691,3500-4000,Competitor,Competitor offered higher download speeds
3595,1,Q3,2,Satisfied,Stayed,Yes,1,45,41-50,6247,4000-4500,Price,Service dissatisfaction
3596,1,Q3,3,Unsatisfied,Stayed,No,0,45,51-60,3261,4500-5000,Dissatisfaction,Competitor offered more data
3597,1,Q3,2,Satisfied,Churned,No,1,13,61-70,2759,5000-5500,Dissatisfaction,Competitor made better offer
3598,1,Q3,5,Satisfied,Churned,Yes,1,57,71-80,2003,5500-6000,Competitor,Competitor offered more data
3599,1,Q3,4,Neutral,Joined,Yes,0,7,81-90,5666,6000-6500,Competitor,Competitor offered higher download speeds
3600,1,Q3,2,Satisfied,Stayed,No,1,95,91-100,6847,6500-7000,Competitor,Don't know
3601,1,Q3,3,Satisfied,Joined,Yes,1,33,1-10,2177,2000-2500,Competitor,Attitude of support person
3602,1,Q3,2,Satisfied,Stayed,No,1,56,11-20,3039,2500-3000,Dissatisfaction,Don't know
3603,1,Q3,2,Unsatisfied,Joined,Yes,0,32,21-30,6648,3000-3500,Competitor,Competitor had better devices
3604,1,Q3,4,Neutral,Joined,Yes,1,31,31-40,4503,3500-4000,Price,Competitor offered higher download speeds
3605,1,Q3,5,Satisfied,Churned,Yes,1,58,41-50,3629,4000-4500,Dissatisfaction,Product dissatisfaction
3606,1,Q3,3,Neutral,Churned,No,1,51,51-60,2019,4500-5000,Price,Price too high
3607,1,Q3,1,Unsatisfied,Joined,Yes,1,53,61-70,2377,5000-5500,Competitor,Competitor made better offer
3608,1,Q3,3,Satisfied,Stayed,Yes,1,5,71-80,2935,5500-6000,Dissatisfaction,Attitude of support person
3609,1,Q3,3,Neutral,Churned,Yes,1,61,81-90,5409,6000-6500,Price,Moved
3610,1,Q3,1,Neutral,Churned,No,1,82,91-100,5040,6500-7000,Price,Competitor had better devices
3611,1,Q3,4,Satisfied,Stayed,Yes,0,20,1-10,2599,2000-2500,Attitude,Competitor offered higher download speeds
3612,1,Q3,4,Very Unsatisfied,Churned,Yes,0,35,11-20,3593,2500-3000,Dissatisfaction,Product dissatisfaction
3613,1,Q3,3,Satisfied,Joined,No,1,35,21-30,6773,3000-3500,Price,Price too high
3614,1,Q3,4,Neutral,Stayed,Yes,1,54,31-40,5611,3500-4000,Dissatisfaction,Competitor offered more data
3615,1,Q3,4,Unsatisfied,Stayed,No,1,9,41-50,4933,4000-4500,Attitude,Moved
3616,1,Q3,2,Satisfied,Churned,Yes,1,71,51-60,6765,4500-5000,Dissatisfaction,Price too high
3617,1,Q3,5,Unsatisfied,Churned,No,1,48,61-70,5023,5000-5500,Dissatisfaction,Price too high
3618,1,Q3,4,Unsatisfied,Churned,No,1,2,71-80,2872,5500-6000,Attitude,Moved
3619,1,Q3,3,Very Unsatisfied,Stayed,Yes,1,11,81-90,5224,6000-6500,Price,Moved
3620,1,Q3,5,Satisfied,Joined,No,1,76,91-100,4502,6500-7000,Attitude,Price too high
3621,1,Q3,2,Very Unsatisfied,Churned,Yes,0,9,1-10,6092,2000-2500,Dissatisfaction,Attitude of support person
3622,1,Q3,5,Unsatisfied,Churned,Yes,1,16,11-20,2261,2500-3000,Competitor,Competitor offered more data
3623,1,Q3,2,Very Satisfied,Joined,No,1,66,21-30,2922,3000-3500,Competitor,Attitude of support person
3624,1,Q3,2,Satisfied,Joined,Yes,0,100,31-40,4809,3500-4000,Competitor,Competitor had better devices
3625,1,Q3,2,Unsatisfied,Stayed,Yes,1,25,41-50,2979,4000-4500,Price,Attitude of support person
3626,1,Q3,2,Satisfied,Stayed,No,1,31,51-60,2718,4500-5000,Other,Product dissatisfaction
3627,1,Q3,3,Neutral,Stayed,No,1,3,61-70,6499,5000-5500,Dissatisfaction,Price too high
3628,1,Q3,2,Unsatisfied,Churned,No,0,19,71-80,5179,5500-6000,Competitor,Price too high
3629,1,Q3,2,Satisfied,Stayed,Yes,0,38,81-90,5898,6000-6500,Competitor,Don't know
3630,1,Q3,4,Very Unsatisfied,Joined,Yes,0,77,91-100,4879,6500-7000,Other,Attitude of support person
3631,1,Q3,4,Neutral,Joined,No,1,33,1-10,2422,2000-2500,Other,Attitude of support person
3632,1,Q3,5,Unsatisfied,Joined,No,1,60,11-20,6383,2500-3000,Price,Service dissatisfaction
3633,1,Q3,1,Satisfied,Joined,Yes,1,46,21-30,3328,3000-3500,Price,Attitude of support person
3634,1,Q3,5,Satisfied,Stayed,No,0,18,31-40,5329,3500-4000,Competitor,Service dissatisfaction
3635,1,Q3,5,Neutral,Joined,No,0,50,41-50,2432,4000-4500,Attitude,Moved
3636,1,Q3,4,Satisfied,Joined,Yes,0,18,51-60,2296,4500-5000,Dissatisfaction,Product dissatisfaction
3637,1,Q3,3,Very Unsatisfied,Churned,No,1,38,61-70,6906,5000-5500,Other,Competitor offered more data
3638,1,Q3,4,Unsatisfied,Joined,Yes,1,42,71-80,2603,5500-6000,Other,Price too high
3639,1,Q3,4,Neutral,Joined,No,1,89,81-90,3803,6000-6500,Competitor,Competitor offered more data
3640,1,Q3,3,Very Unsatisfied,Joined,Yes,1,29,91-100,6933,6500-7000,Price,Competitor had better devices
3641,1,Q3,3,Satisfied,Joined,Yes,1,84,1-10,5389,2000-2500,Dissatisfaction,Price too high
3642,1,Q3,4,Very Unsatisfied,Stayed,No,0,17,11-20,6676,2500-3000,Other,Don't know
3643,1,Q3,2,Unsatisfied,Stayed,Yes,0,16,21-30,3641,3000-3500,Dissatisfaction,Competitor offered more data
3644,1,Q3,2,Neutral,Churned,Yes,1,88,31-40,4370,3500-4000,Other,Competitor made better offer
3645,1,Q3,2,Very Unsatisfied,Stayed,Yes,1,57,41-50,6341,4000-4500,Attitude,Don't know
3646,1,Q3,5,Neutral,Stayed,Yes,1,14,51-60,6834,4500-5000,Dissatisfaction,Attitude of support person
3647,1,Q3,2,Very Unsatisfied,Joined,No,1,34,61-70,5412,5000-5500,Other,Attitude of support person
3648,1,Q3,2,Neutral,Stayed,No,0,43,71-80,3315,5500-6000,Price,Moved
3649,1,Q3,3,Very Satisfied,Stayed,Yes,0,61,81-90,6998,6000-6500,Competitor,Service dissatisfaction
3650,1,Q3,4,Unsatisfied,Stayed,Yes,0,82,91-100,4306,6500-7000,Competitor,Service dissatisfaction
3651,1,Q3,1,Satisfied,Stayed,No,1,15,1-10,6742,2000-2500,Competitor,Competitor offered higher download speeds
3652,1,Q3,4,Satisfied,Stayed,No,1,71,11-20,3858,2500-3000,Competitor,Don't know
3653,1,Q3,1,Neutral,Stayed,No,1,25,21-30,6232,3000-3500,Price,Moved
3654,1,Q3,3,Very Satisfied,Joined,Yes,0,93,31-40,5287,3500-4000,Price,Don't know
3655,1,Q3,4,Satisfied,Joined,Yes,0,91,41-50,2349,4000-4500,Dissatisfaction,Moved
3656,1,Q3,5,Satisfied,Churned,Yes,0,24,51-60,3321,4500-5000,Price,Service dissatisfaction
3657,1,Q3,1,Neutral,Churned,No,1,61,61-70,4588,5000-5500,Competitor,Price too high
3658,1,Q3,3,Satisfied,Stayed,Yes,0,3,71-80,4759,5500-6000,Attitude,Attitude of support person
3659,1,Q3,3,Unsatisfied,Joined,Yes,0,62,81-90,5397,6000-6500,Competitor,Price too high
3660,1,Q3,5,Satisfied,Joined,No,1,74,91-100,4015,6500-7000,Competitor,Competitor made better offer
3661,1,Q3,4,Neutral,Joined,Yes,0,22,1-10,5304,2000-2500,Dissatisfaction,Moved
3662,1,Q3,1,Very Unsatisfied,Stayed,Yes,0,20,11-20,3619,2500-3000,Price,Don't know
3663,1,Q3,3,Neutral,Stayed,No,1,46,21-30,3636,3000-3500,Dissatisfaction,Competitor made better offer
3664,1,Q3,3,Neutral,Joined,No,0,36,31-40,3246,3500-4000,Price,Attitude of support person
3665,1,Q3,5,Neutral,Joined,No,0,93,41-50,4887,4000-4500,Other,Moved
3666,1,Q3,4,Very Unsatisfied,Joined,Yes,1,32,51-60,4956,4500-5000,Other,Competitor made better offer
3667,1,Q3,1,Neutral,Joined,No,1,58,61-70,5819,5000-5500,Other,Competitor made better offer
3668,1,Q3,5,Satisfied,Stayed,No,1,38,71-80,2076,5500-6000,Competitor,Moved
3669,1,Q3,3,Unsatisfied,Stayed,Yes,1,60,81-90,2549,6000-6500,Other,Competitor offered more data
3670,1,Q3,5,Neutral,Joined,No,0,60,91-100,2662,6500-7000,Competitor,Competitor made better offer
3671,1,Q3,5,Very Unsatisfied,Joined,No,0,5,1-10,3516,2000-2500,Dissatisfaction,Competitor offered higher download speeds
3672,1,Q3,1,Satisfied,Churned,Yes,0,99,11-20,5772,2500-3000,Competitor,Competitor offered more data
3673,1,Q3,1,Unsatisfied,Churned,Yes,0,32,21-30,5582,3000-3500,Other,Product dissatisfaction
3674,1,Q3,2,Neutral,Stayed,Yes,0,99,31-40,2993,3500-4000,Dissatisfaction,Product dissatisfaction
3675,1,Q3,1,Very Unsatisfied,Joined,Yes,0,37,41-50,2290,4000-4500,Dissatisfaction,Moved
3676,1,Q3,3,Very Unsatisfied,Churned,No,0,33,51-60,3922,4500-5000,Attitude,Service dissatisfaction
3677,1,Q3,4,Unsatisfied,Stayed,No,1,37,61-70,2332,5000-5500,Other,Competitor offered higher download speeds
3678,1,Q3,3,Satisfied,Joined,No,1,89,71-80,4538,5500-6000,Attitude,Price too high
3679,1,Q3,3,Very Satisfied,Stayed,No,0,83,81-90,2539,6000-6500,Other,Competitor offered more data
3680,1,Q3,2,Satisfied,Joined,No,1,55,91-100,4488,6500-7000,Price,Competitor offered more data
3681,1,Q3,3,Neutral,Joined,Yes,1,64,1-10,2719,2000-2500,Competitor,Competitor had better devices
3682,1,Q3,3,Neutral,Joined,No,0,76,11-20,6245,2500-3000,Dissatisfaction,Don't know
3683,1,Q3,1,Very Satisfied,Stayed,Yes,0,89,21-30,5529,3000-3500,Price,Attitude of support person
3684,1,Q3,2,Satisfied,Stayed,No,1,1,31-40,4158,3500-4000,Dissatisfaction,Don't know
3685,1,Q3,4,Very Satisfied,Joined,No,1,87,41-50,6039,4000-4500,Competitor,Service dissatisfaction
3686,1,Q3,5,Unsatisfied,Stayed,Yes,1,100,51-60,6601,4500-5000,Price,Price too high
3687,1,Q3,1,Unsatisfied,Stayed,Yes,1,63,61-70,6076,5000-5500,Attitude,Competitor made better offer
3688,1,Q3,5,Neutral,Stayed,No,0,49,71-80,2968,5500-6000,Other,Competitor offered more data
3689,1,Q3,1,Very Unsatisfied,Churned,Yes,1,63,81-90,6562,6000-6500,Price,Service dissatisfaction
3690,1,Q3,1,Unsatisfied,Stayed,Yes,0,22,91-100,2021,6500-7000,Competitor,Price too high
3691,1,Q3,1,Unsatisfied,Churned,No,0,68,1-10,2289,2000-2500,Attitude,Moved
3692,1,Q3,5,Very Satisfied,Churned,Yes,1,7,11-20,2098,2500-3000,Other,Competitor made better offer
3693,1,Q3,2,Very Unsatisfied,Joined,No,0,38,21-30,3522,3000-3500,Other,Competitor offered more data
3694,1,Q3,5,Very Unsatisfied,Stayed,Yes,1,20,31-40,3559,3500-4000,Other,Don't know
3695,1,Q3,3,Very Satisfied,Stayed,No,0,61,41-50,3696,4000-4500,Dissatisfaction,Price too high
3696,1,Q3,1,Unsatisfied,Stayed,No,0,51,51-60,6884,4500-5000,Competitor,Competitor made better offer
3697,1,Q3,5,Very Unsatisfied,Churned,Yes,0,17,61-70,2739,5000-5500,Competitor,Competitor offered more data
3698,1,Q3,3,Very Satisfied,Churned,No,0,48,71-80,3911,5500-6000,Dissatisfaction,Competitor had better devices
3699,1,Q3,2,Unsatisfied,Churned,Yes,0,23,81-90,3076,6000-6500,Competitor,Service dissatisfaction
3700,1,Q3,2,Unsatisfied,Churned,No,0,12,91-100,3341,6500-7000,Price,Product dissatisfaction
3701,1,Q3,1,Very Satisfied,Stayed,No,0,43,1-10,4694,2000-2500,Attitude,Product dissatisfaction
3702,1,Q3,2,Very Unsatisfied,Joined,Yes,0,25,11-20,4291,2500-3000,Dissatisfaction,Competitor had better devices
3703,1,Q3,3,Very Unsatisfied,Joined,Yes,0,50,21-30,4568,3000-3500,Dissatisfaction,Attitude of support person
3704,1,Q3,2,Very Satisfied,Churned,No,1,89,31-40,2527,3500-4000,Price,Product dissatisfaction
3705,1,Q3,1,Very Unsatisfied,Churned,Yes,1,34,41-50,2383,4000-4500,Competitor,Competitor offered higher download speeds
3706,1,Q3,3,Neutral,Stayed,Yes,1,46,51-60,6012,4500-5000,Other,Product dissatisfaction
3707,1,Q3,4,Very Unsatisfied,Joined,Yes,0,98,61-70,2689,5000-5500,Competitor,Don't know
3708,1,Q3,1,Unsatisfied,Stayed,Yes,0,91,71-80,5289,5500-6000,Other,Price too high
3709,1,Q3,3,Satisfied,Stayed,Yes,0,94,81-90,2991,6000-6500,Dissatisfaction,Competitor offered more data
3710,1,Q3,2,Unsatisfied,Joined,Yes,1,71,91-100,2634,6500-7000,Competitor,Competitor made better offer
3711,1,Q3,1,Very Unsatisfied,Churned,No,0,6,1-10,5534,2000-2500,Other,Competitor had better devices
3712,1,Q3,5,Unsatisfied,Stayed,Yes,1,62,11-20,2843,2500-3000,Dissatisfaction,Competitor had better devices
3713,1,Q3,1,Very Satisfied,Joined,No,1,97,21-30,5491,3000-3500,Competitor,Competitor offered higher download speeds
3714,1,Q3,5,Satisfied,Churned,No,1,90,31-40,5140,3500-4000,Competitor,Competitor offered more data
3715,1,Q3,5,Very Satisfied,Stayed,Yes,0,99,41-50,4670,4000-4500,Price,Competitor offered more data
3716,1,Q3,4,Very Satisfied,Stayed,No,0,3,51-60,3195,4500-5000,Dissatisfaction,Competitor made better offer
3717,1,Q3,5,Very Satisfied,Joined,No,0,2,61-70,6807,5000-5500,Competitor,Competitor made better offer
3718,1,Q3,3,Neutral,Joined,No,1,39,71-80,5141,5500-6000,Price,Price too high
3719,1,Q3,4,Very Satisfied,Stayed,Yes,0,22,81-90,2743,6000-6500,Dissatisfaction,Product dissatisfaction
3720,1,Q3,4,Neutral,Churned,No,0,71,91-100,5383,6500-7000,Competitor,Product dissatisfaction
3721,1,Q3,5,Satisfied,Joined,Yes,1,31,1-10,2825,2000-2500,Dissatisfaction,Price too high
3722,1,Q3,5,Very Unsatisfied,Churned,No,1,18,11-20,2946,2500-3000,Other,Product dissatisfaction
3723,1,Q3,4,Unsatisfied,Stayed,Yes,0,63,21-30,3270,3000-3500,Competitor,Competitor had better devices
3724,1,Q3,2,Neutral,Stayed,Yes,1,49,31-40,3866,3500-4000,Price,Moved
3725,1,Q3,5,Satisfied,Churned,Yes,1,93,41-50,6259,4000-4500,Dissatisfaction,Attitude of support person
3726,1,Q3,4,Very Satisfied,Joined,Yes,0,48,51-60,6867,4500-5000,Other,Competitor had better devices
3727,1,Q3,5,Very Satisfied,Stayed,Yes,0,43,61-70,6396,5000-5500,Other,Moved
3728,1,Q3,2,Neutral,Churned,Yes,1,80,71-80,3585,5500-6000,Price,Product dissatisfaction
3729,1,Q3,2,Satisfied,Joined,Yes,0,46,81-90,2822,6000-6500,Dissatisfaction,Competitor had better devices
3730,1,Q3,5,Neutral,Stayed,Yes,0,37,91-100,3929,6500-7000,Other,Competitor had better devices
3731,1,Q3,3,Very Unsatisfied,Stayed,Yes,1,76,1-10,4087,2000-2500,Dissatisfaction,Competitor had better devices
3732,1,Q3,1,Unsatisfied,Churned,Yes,1,8,11-20,2506,2500-3000,Dissatisfaction,Don't know
3733,1,Q3,5,Satisfied,Joined,Yes,1,35,21-30,2660,3000-3500,Price,Price too high
3734,1,Q3,4,Very Satisfied,Joined,No,0,67,31-40,3949,3500-4000,Other,Attitude of support person
3735,1,Q3,2,Very Satisfied,Joined,No,1,44,41-50,3957,4000-4500,Competitor,Moved
3736,1,Q3,2,Satisfied,Joined,Yes,0,77,51-60,4584,4500-5000,Attitude,Competitor had better devices
3737,1,Q3,3,Neutral,Churned,Yes,0,95,61-70,4033,5000-5500,Other,Moved
3738,1,Q3,2,Neutral,Stayed,No,1,24,71-80,5003,5500-6000,Dissatisfaction,Don't know
3739,1,Q3,2,Very Unsatisfied,Joined,No,0,97,81-90,3485,6000-6500,Price,Product dissatisfaction
3740,1,Q3,1,Very Unsatisfied,Joined,No,1,39,91-100,4805,6500-7000,Dissatisfaction,Attitude of support person
3741,1,Q3,5,Very Satisfied,Joined,Yes,1,96,1-10,4888,2000-2500,Other,Product dissatisfaction
3742,1,Q3,4,Satisfied,Joined,Yes,0,34,11-20,5347,2500-3000,Competitor,Competitor offered more data
3743,1,Q3,4,Very Unsatisfied,Churned,Yes,0,5,21-30,3261,3000-3500,Competitor,Price too high
3744,1,Q3,4,Very Unsatisfied,Stayed,No,0,69,31-40,5352,3500-4000,Price,Product dissatisfaction
3745,1,Q3,4,Very Unsatisfied,Stayed,Yes,0,62,41-50,6921,4000-4500,Price,Product dissatisfaction
3746,1,Q3,1,Satisfied,Joined,Yes,1,45,51-60,6082,4500-5000,Other,Don't know
3747,1,Q3,1,Neutral,Churned,Yes,0,6,61-70,6738,5000-5500,Competitor,Moved
3748,1,Q3,1,Neutral,Stayed,No,0,87,71-80,2646,5500-6000,Price,Service dissatisfaction
3749,1,Q3,4,Very Unsatisfied,Stayed,No,0,1,81-90,4711,6000-6500,Other,Competitor had better devices
3750,1,Q3,5,Very Unsatisfied,Churned,No,0,97,91-100,3940,6500-7000,Dissatisfaction,Moved
3751,1,Q3,5,Unsatisfied,Joined,No,0,36,1-10,5019,2000-2500,Dissatisfaction,Service dissatisfaction
3752,1,Q3,4,Very Unsatisfied,Joined,Yes,0,76,11-20,2637,2500-3000,Competitor,Don't know
3753,1,Q3,2,Satisfied,Stayed,Yes,1,25,21-30,3779,3000-3500,Dissatisfaction,Competitor made better offer
3754,1,Q3,1,Very Unsatisfied,Stayed,Yes,0,68,31-40,2644,3500-4000,Other,Competitor offered more data
3755,1,Q3,3,Neutral,Churned,Yes,0,82,41-50,4010,4000-4500,Other,Attitude of support person
3756,1,Q3,2,Very Unsatisfied,Stayed,No,0,24,51-60,5934,4500-5000,Other,Service dissatisfaction
3757,1,Q3,3,Neutral,Stayed,Yes,1,72,61-70,4687,5000-5500,Dissatisfaction,Don't know
3758,1,Q3,4,Satisfied,Stayed,No,0,42,71-80,3271,5500-6000,Dissatisfaction,Product dissatisfaction
3759,1,Q3,4,Very Unsatisfied,Churned,Yes,0,95,81-90,6526,6000-6500,Attitude,Don't know
3760,1,Q3,2,Unsatisfied,Churned,No,1,17,91-100,2031,6500-7000,Dissatisfaction,Competitor made better offer
3761,1,Q3,5,Neutral,Stayed,Yes,1,54,1-10,6110,2000-2500,Competitor,Moved
3762,1,Q3,2,Unsatisfied,Stayed,No,1,34,11-20,6293,2500-3000,Competitor,Competitor offered more data
3763,1,Q3,4,Unsatisfied,Churned,No,1,12,21-30,3497,3000-3500,Price,Competitor offered higher download speeds
3764,1,Q3,2,Very Satisfied,Joined,Yes,1,38,31-40,5771,3500-4000,Dissatisfaction,Competitor offered more data
3765,1,Q3,3,Satisfied,Stayed,No,0,5,41-50,3899,4000-4500,Dissatisfaction,Competitor had better devices
3766,1,Q3,3,Satisfied,Churned,Yes,1,32,51-60,6045,4500-5000,Other,Competitor offered more data
3767,1,Q3,4,Very Unsatisfied,Joined,Yes,1,73,61-70,5554,5000-5500,Dissatisfaction,Price too high
3768,1,Q3,5,Satisfied,Stayed,No,1,74,71-80,6371,5500-6000,Competitor,Don't know
3769,1,Q3,1,Very Satisfied,Churned,Yes,1,76,81-90,2570,6000-6500,Attitude,Competitor had better devices
3770,1,Q3,3,Satisfied,Joined,Yes,1,75,91-100,4651,6500-7000,Dissatisfaction,Competitor made better offer
3771,1,Q3,4,Very Satisfied,Stayed,No,0,25,1-10,5847,2000-2500,Other,Price too high
3772,1,Q3,4,Neutral,Joined,No,0,77,11-20,5868,2500-3000,Other,Price too high
3773,1,Q3,1,Satisfied,Joined,No,0,69,21-30,2005,3000-3500,Other,Service dissatisfaction
3774,1,Q3,5,Unsatisfied,Churned,Yes,0,97,31-40,2227,3500-4000,Other,Price too high
3775,1,Q3,4,Unsatisfied,Stayed,Yes,0,5,41-50,4061,4000-4500,Price,Competitor had better devices
3776,1,Q3,1,Unsatisfied,Stayed,No,0,69,51-60,2448,4500-5000,Price,Service dissatisfaction
3777,1,Q3,5,Very Unsatisfied,Churned,Yes,0,35,61-70,4345,5000-5500,Price,Competitor offered higher download speeds
3778,1,Q3,4,Neutral,Stayed,No,1,31,71-80,2848,5500-6000,Price,Price too high
3779,1,Q3,1,Very Satisfied,Joined,Yes,1,81,81-90,6712,6000-6500,Attitude,Competitor made better offer
3780,1,Q3,1,Very Unsatisfied,Churned,Yes,0,92,91-100,2696,6500-7000,Attitude,Don't know
3781,1,Q3,3,Very Unsatisfied,Churned,Yes,0,40,1-10,4164,2000-2500,Price,Moved
3782,1,Q3,1,Very Unsatisfied,Stayed,No,1,91,11-20,3052,2500-3000,Competitor,Competitor made better offer
3783,1,Q3,2,Very Unsatisfied,Stayed,Yes,1,85,21-30,4657,3000-3500,Dissatisfaction,Competitor offered more data
3784,1,Q3,1,Very Unsatisfied,Churned,No,0,13,31-40,3031,3500-4000,Competitor,Competitor offered higher download speeds
3785,1,Q3,1,Unsatisfied,Joined,No,1,50,41-50,3508,4000-4500,Attitude,Competitor had better devices
3786,1,Q3,5,Satisfied,Stayed,No,0,7,51-60,5247,4500-5000,Competitor,Competitor made better offer
3787,1,Q3,4,Very Satisfied,Stayed,Yes,1,63,61-70,4399,5000-5500,Attitude,Competitor had better devices
3788,1,Q3,3,Very Unsatisfied,Joined,No,0,30,71-80,2495,5500-6000,Other,Competitor offered higher download speeds
3789,1,Q3,5,Very Unsatisfied,Joined,Yes,1,57,81-90,3275,6000-6500,Price,Moved
3790,1,Q3,3,Very Satisfied,Stayed,Yes,1,61,91-100,2525,6500-7000,Dissatisfaction,Moved
3791,1,Q3,5,Very Unsatisfied,Stayed,No,0,14,1-10,2735,2000-2500,Other,Competitor offered more data
3792,1,Q3,3,Very Unsatisfied,Stayed,No,1,84,11-20,3224,2500-3000,Price,Service dissatisfaction
3793,1,Q3,4,Satisfied,Churned,No,0,36,21-30,6927,3000-3500,Dissatisfaction,Competitor had better devices
3794,1,Q3,4,Very Unsatisfied,Joined,No,0,75,31-40,4759,3500-4000,Price,Service dissatisfaction
3795,1,Q3,1,Unsatisfied,Stayed,Yes,1,87,41-50,6663,4000-4500,Dissatisfaction,Competitor had better devices
3796,1,Q3,1,Satisfied,Joined,No,0,37,51-60,4926,4500-5000,Attitude,Competitor had better devices
